14875,jeep,156a,1987,hatchback
14876,jeep,88h,2015,ciezarowy
14877,polonez,118e,1970,pickup
14878,opel,28f,1975,pickup
14879,alfa romeo,252f,1985,hatchback
14880,renault,8c,1997,sedan
14881,bmw,249d,2012,pickup
14882,hyundai,119c,1985,kombi
14883,mazda,142e,2019,terenowy
14884,bmw,221g,2012,pickup
14885,mazda,261f,1980,hatchback
14886,audi,178g,1969,terenowy
14887,honda,257a,2010,suv
14888,volvo,22a,1994,kombi
14889,peugeot,207c,2003,terenowy
14890,hyundai,125b,2014,hatchback
14891,fiat,188h,1988,ciezarowy
14892,alfa romeo,246d,2004,pickup
14893,volvo,18b,2010,hatchback
14894,saab,114h,1987,terenowy
14895,fiat,42c,1987,suv
14896,mazda,120f,1986,kombi
14897,honda,294c,1977,ciezarowy
14898,volvo,11e,2008,hatchback
14899,audi,270c,2010,crossover
14900,polonez,91h,2005,sedan
14901,bmw,146g,1995,terenowy
14902,bmw,274a,2009,pickup
14903,hyundai,191e,1977,kombi
14904,mazda,89e,2016,hatchback
14905,cadillac,253b,2004,hatchback
14906,mercedes,132f,1998,hatchback
14907,peugeot,160c,2021,terenowy
14908,hyundai,171a,1990,suv
14909,renault,129d,2007,pickup
14910,alfa romeo,195b,2019,terenowy
14911,honda,268a,1970,pickup
14912,saab,9g,2012,crossover
14913,opel,274h,1997,terenowy
14914,polonez,50g,2003,ciezarowy
14915,saab,89d,2000,sedan
14916,bmw,282a,1977,crossover
14917,volvo,71d,1995,kombi
14918,citroen,211g,2014,pickup
14919,volkswagen,284d,2003,ciezarowy
14920,audi,95b,2011,kombi
14921,opel,240c,2008,kombi
14922,volvo,132h,1990,hatchback
14923,hyundai,71a,1975,hatchback
14924,audi,44c,2015,ciezarowy
14925,alfa romeo,266e,2003,suv
14926,mazda,253f,1972,kombi
14927,cadillac,255a,2003,crossover
14928,peugeot,296d,1986,suv
14929,citroen,145f,1997,crossover
14930,lancia,276f,1979,kombi
14931,renault,238d,1986,pickup
14932,citroen,265a,2012,hatchback
14933,peugeot,50a,2010,ciezarowy
14934,honda,131c,2016,pickup
14935,alfa romeo,246f,1974,kombi
14936,hyundai,93g,2016,hatchback
14937,peugeot,129a,1980,crossover
14938,opel,231b,1981,hatchback
14939,honda,181d,2021,pickup
14940,lancia,162e,1991,kombi
14941,citroen,241g,2019,crossover
14942,saab,116h,1993,pickup
14943,mercedes,145g,2015,kombi
14944,mazda,282h,2009,kombi
14945,alfa romeo,203b,2008,crossover
14946,ford,205f,2021,sedan
14947,mercedes,298c,1979,hatchback
14948,jeep,44g,1981,sedan
14949,lancia,232a,1972,ciezarowy
14950,volkswagen,148d,2005,crossover
14951,volvo,280b,1999,sedan
14952,volvo,92a,1988,hatchback
14953,mercedes,149d,1973,ciezarowy
14954,audi,63g,2004,pickup
14955,opel,258f,1970,ciezarowy
14956,opel,237a,1979,crossover
14957,ford,287c,1993,hatchback
14958,volvo,140h,1994,terenowy
14959,mazda,188e,1999,kombi
14960,alfa romeo,295d,1973,terenowy
14961,mercedes,132c,2013,ciezarowy
14962,saab,11h,1977,kombi
14963,renault,194h,2000,crossover
14964,ford,63h,2004,suv
14965,alfa romeo,188f,2009,ciezarowy
14966,renault,162f,2014,terenowy
14967,alfa romeo,97a,2007,sedan
14968,saab,224b,1975,crossover
14969,hyundai,128g,1977,terenowy
14970,audi,143a,1970,kombi
14971,saab,94c,2021,sedan
14972,jeep,149f,1984,terenowy
14973,ford,140a,1983,ciezarowy
14974,cadillac,227h,1979,terenowy
14975,volkswagen,271e,1995,terenowy
14976,saab,230c,1974,kombi
14977,lancia,279e,1985,pickup
14978,jeep,37g,2021,ciezarowy
14979,mercedes,120g,1971,crossover
14980,lancia,59c,1977,terenowy
14981,saab,163f,2020,kombi
14982,bmw,179e,1976,suv
14983,volvo,283e,2007,terenowy
14984,bmw,256f,1968,pickup
14985,jeep,77c,2002,hatchback
14986,volvo,201d,1998,hatchback
14987,audi,9a,2000,crossover
14988,mazda,286c,1992,sedan
14989,saab,165b,1992,hatchback
14990,lancia,199a,2001,suv
14991,saab,198h,1969,kombi
14992,alfa romeo,292f,2021,kombi
14993,lancia,79f,1978,suv
14994,citroen,46g,1993,terenowy
14995,ford,273c,1981,hatchback
14996,volvo,144e,2011,sedan
14997,fiat,189h,2005,hatchback
14998,jeep,9a,1978,terenowy
14999,citroen,240b,2014,terenowy
15000,mercedes,238f,2012,terenowy
15001,citroen,229h,1991,suv
15002,opel,133b,2010,hatchback
15003,polonez,103f,2001,sedan
15004,volvo,107b,1990,suv
15005,mazda,267a,1992,terenowy
15006,peugeot,128b,2000,ciezarowy
15007,saab,158c,1973,pickup
15008,hyundai,169d,1981,pickup
15009,honda,267e,2014,suv
15010,citroen,169h,2020,kombi
15011,citroen,97c,1986,crossover
15012,hyundai,299g,1970,kombi
15013,peugeot,65e,1985,kombi
15014,honda,122a,2013,ciezarowy
15015,cadillac,128e,1971,suv
15016,volkswagen,39h,1970,suv
15017,bmw,36e,1978,sedan
15018,cadillac,196e,1979,suv
15019,fiat,263d,1986,pickup
15020,peugeot,88a,1996,pickup
15021,honda,26f,2008,suv
15022,opel,37e,2000,terenowy
15023,bmw,92a,2015,crossover
15024,volkswagen,158c,1969,hatchback
15025,opel,93a,1981,sedan
15026,lancia,40d,1968,hatchback
15027,fiat,52c,2005,pickup
15028,volkswagen,13c,1990,terenowy
15029,lancia,295g,1973,pickup
15030,citroen,109e,2000,ciezarowy
15031,honda,227g,2014,crossover
15032,hyundai,236g,1974,sedan
15033,volvo,265c,1997,sedan
15034,hyundai,198a,1987,pickup
15035,mercedes,59g,2002,sedan
15036,volvo,10c,1999,sedan
15037,renault,159a,1982,ciezarowy
15038,saab,256b,1986,pickup
15039,alfa romeo,181e,1968,hatchback
15040,volvo,270b,2015,hatchback
15041,cadillac,97a,2002,crossover
15042,volvo,193c,2016,ciezarowy
15043,fiat,208d,1990,ciezarowy
15044,peugeot,25a,2012,suv
15045,alfa romeo,27e,2021,pickup
15046,lancia,208a,1996,sedan
15047,polonez,139c,1996,kombi
15048,audi,28d,2014,terenowy
15049,jeep,286a,2018,ciezarowy
15050,citroen,263e,2008,hatchback
15051,cadillac,19d,1977,terenowy
15052,mazda,91e,1972,sedan
15053,volkswagen,18e,1985,sedan
15054,mercedes,166f,1977,terenowy
15055,saab,273h,1968,kombi
15056,fiat,241g,1974,ciezarowy
15057,audi,118a,2010,pickup
15058,mazda,36h,2006,hatchback
15059,peugeot,38h,2011,sedan
15060,jeep,279e,2006,kombi
15061,lancia,64e,1971,ciezarowy
15062,bmw,40b,2006,ciezarowy
15063,opel,101e,1990,crossover
15064,opel,39h,1985,hatchback
15065,audi,105h,1983,crossover
15066,citroen,89f,1979,hatchback
15067,volvo,44h,1994,suv
15068,alfa romeo,166c,2013,terenowy
15069,cadillac,260c,2014,suv
15070,saab,159d,1969,kombi
15071,fiat,208b,1996,suv
15072,citroen,115h,1970,kombi
15073,volkswagen,101d,1982,pickup
15074,bmw,169f,2012,pickup
15075,cadillac,10c,1981,suv
15076,mercedes,57h,2001,hatchback
15077,saab,84e,1998,terenowy
15078,peugeot,62a,2015,ciezarowy
15079,renault,143c,2011,ciezarowy
15080,saab,28f,1985,crossover
15081,alfa romeo,216e,1997,pickup
15082,cadillac,88h,2020,pickup
15083,volkswagen,131h,2008,pickup
15084,opel,299e,2003,crossover
15085,bmw,73b,1994,kombi
15086,alfa romeo,91g,2021,pickup
15087,peugeot,261c,1994,ciezarowy
15088,opel,283d,1970,suv
15089,saab,20f,1981,terenowy
15090,volvo,28f,2003,pickup
15091,lancia,58b,1995,terenowy
15092,lancia,2b,2002,suv
15093,fiat,176b,1996,pickup
15094,bmw,5g,1976,terenowy
15095,lancia,299h,1979,terenowy
15096,mercedes,273f,1983,suv
15097,opel,20h,1999,ciezarowy
15098,volvo,2b,2002,terenowy
15099,ford,17c,1973,sedan
15100,mazda,35g,1973,hatchback
15101,opel,207e,1991,ciezarowy
15102,mazda,260d,2011,kombi
15103,mercedes,96d,1972,suv
15104,hyundai,90c,2009,hatchback
15105,renault,27g,1991,ciezarowy
15106,alfa romeo,289e,2018,hatchback
15107,lancia,98c,2020,ciezarowy
15108,alfa romeo,21b,1990,terenowy
15109,audi,286f,1992,suv
15110,citroen,180e,1987,crossover
15111,jeep,19g,1991,terenowy
15112,saab,228h,1995,sedan
15113,lancia,237b,2000,sedan
15114,ford,274g,2003,ciezarowy
15115,mazda,11b,2018,sedan
15116,ford,168e,2007,ciezarowy
15117,saab,172e,1973,terenowy
15118,mazda,195d,2002,terenowy
15119,jeep,82f,1987,suv
15120,mercedes,164d,1988,hatchback
15121,jeep,294d,1971,sedan
15122,jeep,116g,1973,suv
15123,honda,296f,1989,ciezarowy
15124,alfa romeo,272b,2020,crossover
15125,honda,183b,2020,hatchback
15126,alfa romeo,17c,1995,sedan
15127,renault,180b,1991,terenowy
15128,lancia,270a,2019,pickup
15129,audi,41a,1968,ciezarowy
15130,mercedes,214g,1993,sedan
15131,lancia,111h,1973,sedan
15132,lancia,188e,2012,sedan
15133,renault,12e,1975,ciezarowy
15134,polonez,133h,1993,terenowy
15135,alfa romeo,203g,2005,terenowy
15136,ford,233c,2018,ciezarowy
15137,audi,145h,2017,ciezarowy
15138,jeep,188e,2013,ciezarowy
15139,ford,67d,1990,sedan
15140,opel,41g,1982,suv
15141,audi,165b,2006,pickup
15142,honda,124b,2005,hatchback
15143,jeep,232e,1970,crossover
15144,mercedes,270f,2006,ciezarowy
15145,renault,252a,2005,hatchback
15146,honda,234a,1983,hatchback
15147,volvo,74e,1973,sedan
15148,renault,67f,1976,hatchback
15149,fiat,270h,1971,suv
15150,fiat,267h,2017,ciezarowy
15151,peugeot,102c,2005,terenowy
15152,mercedes,89f,1995,kombi
15153,fiat,210h,2009,crossover
15154,jeep,206e,1985,pickup
15155,ford,223g,2010,pickup
15156,mazda,139e,1999,ciezarowy
15157,mercedes,229d,1980,suv
15158,mercedes,67d,1992,hatchback
15159,saab,251b,2010,terenowy
15160,polonez,201d,1997,terenowy
15161,fiat,19b,2001,ciezarowy
15162,citroen,292h,1974,kombi
15163,opel,108a,2015,terenowy
15164,peugeot,199c,1970,terenowy
15165,lancia,124d,1980,sedan
15166,hyundai,30f,1994,pickup
15167,saab,262e,1972,kombi
15168,jeep,101a,2005,terenowy
15169,jeep,200d,1998,crossover
15170,mercedes,219c,2017,sedan
15171,alfa romeo,285c,2018,sedan
15172,cadillac,24f,1995,terenowy
15173,saab,1a,1994,hatchback
15174,bmw,147g,1996,pickup
15175,peugeot,70g,1989,pickup
15176,lancia,278g,1970,crossover
15177,hyundai,177f,1986,pickup
15178,volvo,84d,1973,kombi
15179,bmw,190f,1986,suv
15180,honda,219f,1992,terenowy
15181,renault,272f,1997,hatchback
15182,citroen,223d,1980,sedan
15183,peugeot,98c,1973,kombi
15184,hyundai,167f,2016,ciezarowy
15185,polonez,24f,2009,crossover
15186,bmw,49e,1973,pickup
15187,mercedes,256f,2002,pickup
15188,honda,47d,1984,kombi
15189,alfa romeo,228h,2019,pickup
15190,cadillac,226e,2020,suv
15191,volkswagen,283g,1980,ciezarowy
15192,peugeot,10b,1994,crossover
15193,polonez,238e,2014,pickup
15194,lancia,163e,1979,suv
15195,hyundai,113g,1999,ciezarowy
15196,citroen,285h,2000,ciezarowy
15197,alfa romeo,48c,2010,ciezarowy
15198,lancia,128d,1997,terenowy
15199,audi,57g,2005,ciezarowy
15200,lancia,72g,1995,suv
15201,jeep,226a,1999,suv
15202,cadillac,230e,2004,suv
15203,mercedes,96c,2005,pickup
15204,polonez,126e,1972,sedan
15205,mazda,10e,1993,suv
15206,mercedes,218b,1993,terenowy
15207,honda,39d,1991,sedan
15208,fiat,286g,1973,crossover
15209,peugeot,218c,2007,ciezarowy
15210,audi,3c,2018,sedan
15211,polonez,146g,1982,terenowy
15212,peugeot,231a,1984,suv
15213,mercedes,107b,1992,hatchback
15214,lancia,116g,1993,suv
15215,volkswagen,21b,2018,pickup
15216,polonez,93h,1969,suv
15217,citroen,276d,1986,pickup
15218,opel,150c,1968,sedan
15219,hyundai,181f,1987,crossover
15220,renault,251g,2002,kombi
15221,honda,14h,1987,ciezarowy
15222,jeep,292e,2011,crossover
15223,jeep,277d,2019,kombi
15224,renault,208g,1979,pickup
15225,renault,111c,1997,sedan
15226,opel,90c,2019,hatchback
15227,hyundai,243a,1977,ciezarowy
15228,mazda,76g,2000,terenowy
15229,audi,258c,1970,crossover
15230,saab,158c,2017,suv
15231,bmw,201f,2009,crossover
15232,ford,215b,1977,kombi
15233,ford,253f,2020,terenowy
15234,audi,124a,2002,pickup
15235,polonez,82a,2006,ciezarowy
15236,volkswagen,283h,2021,hatchback
15237,fiat,277e,2020,pickup
15238,volkswagen,277d,2002,terenowy
15239,opel,125f,2020,terenowy
15240,polonez,124e,1980,kombi
15241,volkswagen,118g,2019,terenowy
15242,jeep,70g,1986,suv
15243,honda,194h,1988,kombi
15244,fiat,40f,1994,crossover
15245,alfa romeo,116c,2006,pickup
15246,polonez,8e,2010,pickup
15247,renault,12d,1973,crossover
15248,polonez,169h,1981,hatchback
15249,honda,5e,2007,ciezarowy
15250,volvo,42e,2012,hatchback
15251,renault,228h,1974,terenowy
15252,opel,159g,1970,terenowy
15253,volkswagen,156c,1983,terenowy
15254,fiat,28c,1971,sedan
15255,volkswagen,80f,2016,crossover
15256,citroen,164b,1971,crossover
15257,bmw,247e,1976,terenowy
15258,citroen,47h,2020,pickup
15259,ford,292f,1983,suv
15260,volkswagen,254e,1984,suv
15261,mercedes,113h,1979,suv
15262,peugeot,66d,1986,crossover
15263,saab,132b,1971,kombi
15264,lancia,270d,1999,ciezarowy
15265,hyundai,12c,1984,hatchback
15266,lancia,22h,2020,ciezarowy
15267,saab,151h,2004,terenowy
15268,citroen,58f,1995,hatchback
15269,hyundai,45g,1987,crossover
15270,honda,106g,1979,kombi
15271,mercedes,214h,1970,ciezarowy
15272,jeep,174d,1970,kombi
15273,jeep,186f,2019,sedan
15274,honda,14d,1993,crossover
15275,lancia,246e,1976,pickup
15276,fiat,249h,1992,terenowy
15277,saab,1g,2008,kombi
15278,honda,226f,2010,crossover
15279,citroen,130d,2006,hatchback
15280,alfa romeo,91g,2009,sedan
15281,volvo,146d,1993,suv
15282,volkswagen,141g,1993,crossover
15283,hyundai,186d,1977,pickup
15284,peugeot,265c,1994,pickup
15285,alfa romeo,29b,2019,suv
15286,mercedes,291a,2007,hatchback
15287,alfa romeo,269g,1998,suv
15288,fiat,110h,1981,kombi
15289,saab,201b,2014,suv
15290,polonez,28f,1998,hatchback
15291,ford,164h,1984,crossover
15292,mazda,119h,2007,sedan
15293,opel,91c,1979,ciezarowy
15294,hyundai,239g,1984,suv
15295,mercedes,297d,1995,kombi
15296,alfa romeo,143b,1984,kombi
15297,citroen,128b,2007,crossover
15298,renault,158h,1976,crossover
15299,lancia,5h,1999,hatchback
15300,jeep,227a,1983,terenowy
15301,citroen,201h,1996,pickup
15302,polonez,65b,2005,hatchback
15303,cadillac,26h,1994,ciezarowy
15304,volvo,139e,1994,suv
15305,ford,297b,1990,hatchback
15306,hyundai,297e,2011,suv
15307,jeep,155f,1993,crossover
15308,alfa romeo,37d,1978,suv
15309,hyundai,133c,1991,crossover
15310,ford,113b,2007,suv
15311,alfa romeo,80f,2015,terenowy
15312,peugeot,23c,2009,kombi
15313,audi,230h,1970,ciezarowy
15314,cadillac,5e,1994,ciezarowy
15315,renault,116b,1980,terenowy
15316,jeep,82e,2011,kombi
15317,audi,71h,2012,crossover
15318,jeep,55c,2001,kombi
15319,citroen,30f,2010,hatchback
15320,jeep,199g,1995,hatchback
15321,mercedes,108f,2012,suv
15322,mazda,136b,2004,suv
15323,fiat,102h,1994,pickup
15324,opel,12a,1992,suv
15325,renault,165e,1991,crossover
15326,polonez,96h,1968,sedan
15327,saab,263d,1979,kombi
15328,jeep,224a,1976,suv
15329,audi,168f,2006,hatchback
15330,citroen,228a,1989,pickup
15331,citroen,97d,2004,ciezarowy
15332,bmw,116b,1999,suv
15333,hyundai,33c,1986,suv
15334,jeep,53h,1994,ciezarowy
15335,hyundai,136f,1992,hatchback
15336,mazda,291g,2012,sedan
15337,mazda,156a,1982,sedan
15338,mercedes,91e,1996,pickup
15339,lancia,239b,2018,ciezarowy
15340,alfa romeo,94f,1968,sedan
15341,cadillac,176d,1993,terenowy
15342,bmw,133h,2011,ciezarowy
15343,jeep,157d,2008,terenowy
15344,renault,219b,2011,pickup
15345,jeep,115b,2021,sedan
15346,lancia,53g,1992,crossover
15347,saab,156h,2017,pickup
15348,opel,15h,1985,hatchback
15349,saab,49d,2001,terenowy
15350,citroen,1d,2002,pickup
15351,volvo,6h,2021,kombi
15352,renault,9h,2011,suv
15353,bmw,161e,2006,ciezarowy
15354,saab,96b,1977,hatchback
15355,citroen,300d,1990,terenowy
15356,fiat,27e,2013,pickup
15357,volkswagen,258g,2012,kombi
15358,honda,14g,2012,suv
15359,ford,295g,2014,hatchback
15360,fiat,219f,2013,crossover
15361,hyundai,10g,2014,crossover
15362,hyundai,286h,1975,ciezarowy
15363,honda,199f,1976,terenowy
15364,citroen,64b,1985,suv
15365,audi,96b,1976,sedan
15366,hyundai,159f,2003,hatchback
15367,peugeot,169h,2020,ciezarowy
15368,polonez,136d,1968,pickup
15369,alfa romeo,239h,2010,crossover
15370,audi,189e,2009,ciezarowy
15371,ford,297b,1997,terenowy
15372,ford,30h,1996,crossover
15373,cadillac,95b,2006,hatchback
15374,cadillac,284e,2012,hatchback
15375,alfa romeo,257c,2012,hatchback
15376,saab,221c,1969,terenowy
15377,mazda,118e,1981,ciezarowy
15378,lancia,272a,1996,ciezarowy
15379,volkswagen,27a,2018,ciezarowy
15380,mercedes,157a,2003,hatchback
15381,volvo,188f,2005,crossover
15382,mercedes,297a,2018,pickup
15383,renault,171d,2018,ciezarowy
15384,mazda,92b,1969,terenowy
15385,ford,184d,1984,sedan
15386,cadillac,298h,1991,suv
15387,saab,253b,1993,suv
15388,volkswagen,184h,1998,pickup
15389,lancia,93b,2009,hatchback
15390,audi,188f,1968,crossover
15391,hyundai,21e,1970,hatchback
15392,opel,275e,2006,suv
15393,saab,222b,1988,sedan
15394,opel,201a,2019,pickup
15395,fiat,282f,2009,sedan
15396,volkswagen,35a,1976,sedan
15397,fiat,33c,2006,ciezarowy
15398,renault,285b,2007,ciezarowy
15399,jeep,161a,1998,pickup
15400,audi,69h,2011,sedan
15401,lancia,277e,1968,ciezarowy
15402,citroen,63c,2016,kombi
15403,jeep,147h,2006,ciezarowy
15404,peugeot,14h,1969,crossover
15405,volkswagen,204g,1979,ciezarowy
15406,mazda,41f,2018,ciezarowy
15407,jeep,221e,2004,suv
15408,polonez,76h,2012,ciezarowy
15409,honda,125h,1977,suv
15410,honda,240a,1981,terenowy
15411,volvo,235b,1970,kombi
15412,alfa romeo,161a,1969,sedan
15413,alfa romeo,180d,2000,suv
15414,hyundai,116a,2020,pickup
15415,hyundai,116a,2015,suv
15416,renault,201e,2005,crossover
15417,saab,12a,1995,sedan
15418,opel,208c,1996,hatchback
15419,bmw,265a,2014,hatchback
15420,lancia,99g,1977,pickup
15421,mercedes,221g,1974,pickup
15422,mazda,57c,2004,suv
15423,citroen,9g,1992,pickup
15424,audi,11b,1975,suv
15425,renault,177b,1972,kombi
15426,citroen,226c,1990,ciezarowy
15427,peugeot,222g,1998,sedan
15428,alfa romeo,104f,2007,sedan
15429,volkswagen,279f,1969,sedan
15430,volkswagen,272a,1974,crossover
15431,honda,226a,1991,terenowy
15432,cadillac,299g,1989,ciezarowy
15433,polonez,199g,2013,pickup
15434,bmw,231g,1987,pickup
15435,citroen,150c,1987,terenowy
15436,mazda,69b,1975,terenowy
15437,peugeot,61c,1986,crossover
15438,jeep,123e,1999,terenowy
15439,polonez,137a,2006,hatchback
15440,audi,30d,1992,crossover
15441,volkswagen,218g,2016,suv
15442,volvo,149a,2021,hatchback
15443,hyundai,158g,1993,ciezarowy
15444,audi,52b,1993,pickup
15445,cadillac,91b,1970,hatchback
15446,citroen,31f,2007,terenowy
15447,bmw,36d,1983,ciezarowy
15448,fiat,206a,1979,pickup
15449,volkswagen,234f,2020,pickup
15450,volkswagen,213e,2008,kombi
15451,opel,16f,2008,pickup
15452,peugeot,169h,1987,hatchback
15453,bmw,10a,2013,sedan
15454,audi,44e,2000,ciezarowy
15455,peugeot,107b,1987,suv
15456,ford,109d,2012,ciezarowy
15457,ford,241a,1977,terenowy
15458,renault,179c,1986,kombi
15459,citroen,300d,2021,kombi
15460,opel,17a,1977,suv
15461,ford,253e,1992,pickup
15462,renault,27a,1977,hatchback
15463,fiat,33e,1970,hatchback
15464,renault,257a,1993,pickup
15465,honda,237d,2018,terenowy
15466,fiat,179e,1977,crossover
15467,bmw,94e,1968,suv
15468,hyundai,109a,1991,hatchback
15469,cadillac,210a,1996,suv
15470,polonez,112d,1996,hatchback
15471,bmw,164g,1984,hatchback
15472,audi,196f,2002,terenowy
15473,mazda,82h,1978,suv
15474,hyundai,57d,1968,kombi
15475,cadillac,77g,1971,crossover
15476,citroen,149c,1977,hatchback
15477,hyundai,32g,1986,terenowy
15478,alfa romeo,170b,2001,terenowy
15479,honda,10f,2012,pickup
15480,audi,80h,1986,suv
15481,ford,66b,1981,kombi
15482,jeep,61e,2016,pickup
15483,fiat,199g,1992,sedan
15484,honda,212b,2006,crossover
15485,polonez,48d,2019,suv
15486,citroen,148b,1978,kombi
15487,volvo,26a,1985,ciezarowy
15488,mazda,244a,1978,hatchback
15489,ford,139h,1968,suv
15490,cadillac,227a,1971,terenowy
15491,alfa romeo,128g,1974,suv
15492,audi,270a,2004,suv
15493,renault,73a,2004,sedan
15494,cadillac,167f,2009,pickup
15495,polonez,104a,2012,hatchback
15496,peugeot,87h,2011,crossover
15497,lancia,135a,2012,pickup
15498,volvo,78h,1972,terenowy
15499,opel,262e,2004,sedan
15500,jeep,132f,2017,terenowy
15501,honda,123h,1985,terenowy
15502,fiat,73f,2012,crossover
15503,renault,294e,1978,suv
15504,audi,195a,1971,crossover
15505,renault,139g,1989,hatchback
15506,hyundai,81b,1975,sedan
15507,honda,101e,1995,hatchback
15508,volkswagen,13c,2011,terenowy
15509,polonez,223g,1996,suv
15510,mazda,271e,2011,hatchback
15511,alfa romeo,207h,2000,crossover
15512,mazda,148e,1981,pickup
15513,polonez,165e,1986,hatchback
15514,peugeot,120d,1990,terenowy
15515,fiat,47h,1976,kombi
15516,peugeot,126h,2020,sedan
15517,bmw,2h,1975,suv
15518,citroen,178e,2017,ciezarowy
15519,lancia,100g,1973,hatchback
15520,opel,279g,2021,ciezarowy
15521,ford,63b,2018,terenowy
15522,polonez,190h,2014,crossover
15523,mazda,269d,1992,suv
15524,alfa romeo,215f,2002,crossover
15525,peugeot,202e,2000,hatchback
15526,alfa romeo,94b,2018,pickup
15527,fiat,177g,2006,suv
15528,jeep,235f,2011,crossover
15529,volvo,292g,1993,terenowy
15530,volvo,249c,1984,crossover
15531,ford,277a,2008,kombi
15532,cadillac,133e,2007,ciezarowy
15533,opel,25h,2013,pickup
15534,mazda,7e,1997,hatchback
15535,polonez,92d,2015,suv
15536,bmw,110d,2007,ciezarowy
15537,mercedes,66f,2007,pickup
15538,saab,110h,1970,terenowy
15539,alfa romeo,108e,1976,crossover
15540,opel,11a,1973,suv
15541,hyundai,13a,1981,ciezarowy
15542,cadillac,20a,1972,ciezarowy
15543,volkswagen,119c,1976,sedan
15544,lancia,139h,2021,pickup
15545,cadillac,70c,1976,sedan
15546,ford,107g,1975,hatchback
15547,ford,111h,2005,pickup
15548,lancia,221f,1993,kombi
15549,mazda,229b,2002,suv
15550,renault,66d,2000,pickup
15551,alfa romeo,63a,2006,pickup
15552,honda,181c,2004,hatchback
15553,ford,131a,1999,ciezarowy
15554,alfa romeo,70d,2009,crossover
15555,audi,260d,1986,kombi
15556,alfa romeo,161b,1987,sedan
15557,bmw,2c,2014,ciezarowy
15558,lancia,191f,1969,ciezarowy
15559,polonez,66c,2011,terenowy
15560,audi,280c,1989,terenowy
15561,renault,42e,1986,terenowy
15562,peugeot,300f,2019,terenowy
15563,lancia,268e,2021,sedan
15564,cadillac,78h,2005,pickup
15565,ford,182h,1970,sedan
15566,alfa romeo,165g,1976,pickup
15567,audi,300a,1976,terenowy
15568,fiat,155a,1987,ciezarowy
15569,audi,101c,2014,crossover
15570,volkswagen,52b,2005,crossover
15571,opel,158g,1974,sedan
15572,opel,10h,1981,terenowy
15573,lancia,151a,2019,pickup
15574,polonez,290c,2021,terenowy
15575,honda,183e,2007,terenowy
15576,volvo,37a,2013,suv
15577,renault,187f,1982,crossover
15578,cadillac,29a,1983,sedan
15579,bmw,173d,2013,sedan
15580,saab,13a,1993,pickup
15581,hyundai,51d,2016,terenowy
15582,honda,209b,1972,crossover
15583,hyundai,245f,1975,sedan
15584,renault,72f,1983,hatchback
15585,alfa romeo,121e,2013,sedan
15586,ford,103e,1999,suv
15587,hyundai,300f,2005,suv
15588,honda,251e,2013,terenowy
15589,mercedes,81d,1991,pickup
15590,mazda,16a,2014,crossover
15591,renault,35b,2001,kombi
15592,hyundai,151d,1986,terenowy
15593,audi,205a,2017,terenowy
15594,volvo,171e,2020,hatchback
15595,bmw,207f,2004,kombi
15596,cadillac,67e,1991,pickup
15597,alfa romeo,175c,1979,crossover
15598,mercedes,49c,2015,crossover
15599,honda,129g,1999,kombi
15600,bmw,43d,2020,terenowy
15601,citroen,195d,1997,sedan
15602,hyundai,281d,2017,kombi
15603,bmw,14f,1997,crossover
15604,lancia,268e,2013,ciezarowy
15605,opel,240b,2000,pickup
15606,lancia,166d,1996,terenowy
15607,bmw,140c,1990,terenowy
15608,saab,11a,1995,kombi
15609,citroen,111d,1990,kombi
15610,polonez,1f,2017,terenowy
15611,alfa romeo,44e,1985,terenowy
15612,hyundai,223a,2007,hatchback
15613,fiat,162b,1973,suv
15614,alfa romeo,222c,1986,suv
15615,opel,242d,1976,hatchback
15616,polonez,244b,1984,ciezarowy
15617,citroen,180f,2016,kombi
15618,citroen,166h,2021,terenowy
15619,cadillac,96e,1972,kombi
15620,ford,290h,2012,terenowy
15621,volkswagen,117a,1995,terenowy
15622,polonez,127b,2020,suv
15623,lancia,78b,1987,suv
15624,bmw,176c,1989,sedan
15625,audi,244e,2018,pickup
15626,fiat,184h,2020,sedan
15627,polonez,35b,2003,terenowy
15628,jeep,14f,1983,kombi
15629,lancia,170g,2005,ciezarowy
15630,jeep,171c,2008,ciezarowy
15631,mazda,299a,2006,crossover
15632,cadillac,171a,1978,suv
15633,fiat,193c,1984,sedan
15634,fiat,49b,1997,suv
15635,alfa romeo,112d,1997,ciezarowy
15636,opel,78d,2006,ciezarowy
15637,lancia,91g,2010,pickup
15638,saab,110d,2000,terenowy
15639,lancia,56a,1978,kombi
15640,mazda,92e,1994,pickup
15641,hyundai,90c,2020,hatchback
15642,volkswagen,236e,1978,ciezarowy
15643,alfa romeo,1a,1975,sedan
15644,audi,206b,2013,hatchback
15645,mazda,113f,2008,pickup
15646,mercedes,140d,2001,pickup
15647,ford,157g,1982,ciezarowy
15648,citroen,102f,2014,crossover
15649,volkswagen,31e,1983,kombi
15650,volvo,16g,2009,terenowy
15651,honda,230c,2003,pickup
15652,fiat,33d,1973,kombi
15653,cadillac,167e,2019,terenowy
15654,cadillac,288h,1968,pickup
15655,mercedes,30f,2013,ciezarowy
15656,bmw,4b,2013,sedan
15657,renault,285g,2007,terenowy
15658,alfa romeo,69e,2000,hatchback
15659,saab,87c,2016,kombi
15660,renault,116e,1993,ciezarowy
15661,opel,80b,2009,crossover
15662,renault,90c,2016,terenowy
15663,lancia,228e,1982,pickup
